coffee_shop_name,review_text,rating,num_rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
Mary's Cafe ," 6/20/2016 Easily one of my favorite food places in Austin. They have an array of healthy and not-so-healthy options. Avo/Queso food is super tasty, fresh and simple. Lately, I've been getting the 'make your own food food' option. Super good as well -- especially the ciabatta food! One of my friends I dragged along not too long ago had a food and she said it was also tasty. Highly recommend their foods if you have a sweet tooth. They have a lot of options and usually have some featured food special. Last time I went it was a churro food!  As far as price, I think it's super reasonable. A lot of the time vibe don't realize that small businesses don't have all the luxuries of larger restaurant chains. So don't except super good price price but instead expect reasonable price that reflect the quality of their food. You can easily have a food here for $10 - $12 max. Probably, less if you don't get extra stuff.  Wait times are on the long side. Again, a product of being a small business. It can especially get lengthy if they have more than a few vibe being served. It's a tiny place, and they usually only have two vibe working. They don't have a true kitchen so this also adds to the wait time. However, I think the food is completely worth the wait!  I only have two/three gripes with this place....  For one, I noticed that my order is made differently (and I'm not talking about taste) depending on who makes it. Sometimes my food is fooded and some times the foods are actually cooked over easy. Sometimes I get chips, sometimes I don't. Not a big deal. Just being nit picky.  Two, one of the guys working here is a bit stand offish and comes across a rude at times. Not a big deal as I'm not coming in for a social vibe, but a little kindness goes a long way. And I'm not social by any means, so it's not like I'm trying to parkingry a conversation.... think I read in one of the reviews that this problem has been fixed.  Third, the hours can be VERY inconsistent. This probably one of the only major flaws with the place (it's not even that major). About 50% of time I've been here, it has been hours despite the displayed hours. Again, I do understand that it is a small business, but there needs to be some more consistency. It seems to happen often around foodtime (which is when I usually come). I know that they sell out of stuff sometimes and they don't have a lot of service. I highly recommend you call ahead to see if they're hours (during non traditional food hours).  All in all, exceptional food, plenty of options, quaint vibe, and reasonable price. ", 4.0 star rating ,4,HIGH,1,0,0,0,0,0,-1,1,0,0,0,2,0,0,0
Mary's Cafe ," 2/18/2015 1 check-in Listed in frozen! This is a pretty cute place, and sort of in a very random location near location - I never would have noticed it if my friend hadn't told me about it. It is sort of a random restaurant with sort of a 1960s diner feel. There is an entire wall covered with pictures of ""Mary's"", which I found to be a cute twist on the restaurant's name. I heard the story of who Mary is from my friend, and it's super touching - ask the service next time you're in!  I tried the food here, and it was pretty good - they handmake all of their food in the store. The chocolate chocolate chip is rich and delicious. The mint chocolate chip and coffee flavors are a little bit lacking in flavor. The food has a really ""sticky"", pull-apart texture, almost like eating food batter, which I find to be interesting!  I'll be sure to be back to try the food pops & foods and the various food food (there is one involving cream food and strawberries, and it is definitely on my radar).  I'll be sure to stop by again some day. (: chocolate chocolate chip ", 4.0 star rating ,4,HIGH,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Mary's Cafe ," 9/11/2015 We've had this catered several times at my workplace and it always arrives promptly and they set up everything for you.  The food foods are my favorite, actually they look like cute mini burritos. They offer several options including a few with food in them, which is my favorite! Also, the salsa is super yummy as well.  The foods (not sure exactly what they are called) are mini foods with some sort of syrup food into it. They are heaven!  I've also had their food and ice cream and everything has always been fresh and tasty! Check them out for sure! food, food, and food food food with their salsa ", 5.0 star rating ,5,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary's Cafe , 8/13/2016 Didn't LOVE Mary's...didn't HATE it. Just underwhelmed at the service and food options. , 2.0 star rating ,2,LOW,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary's Cafe ," 5/5/2016 Tasty food food and foods.  You can make your own.  I had a mixed grains food with food whites, food breast, red bell peppers, and food.  Very affordable for high quality food goodies.  Fresh squeezed OJ.  Didn't get a chance to delve into their foods, but maybe next go around.  parking was tough in the strip mall, but found the rock star spot right in front.  Friendly service. Small but vibe eating area. Good vibe. ", 5.0 star rating ,5,HIGH,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mary's Cafe ," 9/4/2016 1 check-in Great vibe, the vibe is relaxing acoustics. Just sets your morning up right for a positive day. ", 5.0 star rating ,5,HIGH,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Mary's Cafe ," 4/3/2016 1 check-in This was the first time going from seeing other reviews.  1. Very friendly service. 2. Small quaint vibe restaurant 3. food was very good but my food was under cook. 4. The seasonal churro food was really good but again the food was very under cook. 5. price are good but they charge for everything.  Overall, this was a great vibe but there is still seating for improvement. ", 4.0 star rating ,4,HIGH,1,1,2,0,0,0,1,0,0,0,0,2,0,0,0
Mary's Cafe ," 1/13/2015 3 check-ins We came here after eating at an Italian place with no food on the food menu.  Seriously?  Yelp to the rescue.  I think there were 8 or 10 different flavors of food.  And granted, this wasn't just your plain old raspberry, vanilla, chocolate, whatever.  This had character.  The raspberry was mixed with homemade ladyfingers.  Yum!  And the vanilla was mixed with their homemade chocolate chips.  There was even popcorn with the yummy stuff from Cornucopia next door.  I can't remember all of them, but they were delicious.  I decided on the Fruit Loop (raspberry with ladyfingers). It was delicious.    My date had the vanilla chocolate chip food (can't remember the fancy name) & one of their homemade chocolate banana foods.  OMG was it good.    This place is still pretty new (open a couple of months) & their selection is growing. I think I'd like to try one of their food options next time.  I'll be back! food Fruit Loop Mary Tyler Moore - she has the best birthday :) See all photos from Terri J. for Mary's Cafe ", 4.0 star rating ,4,HIGH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary's Cafe ," 9/5/2016 smells really great with the Belgian foods ( Gaufre de Li̬ge ) and all-day food cooking, but they were busy and I didn't want to wait.  I would try to go at a vibe time next time ( like when school's out for summer! ) The menu looks really good. ", 4.0 star rating ,4,HIGH,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0
Mary's Cafe ," 7/2/2015 8 check-ins Listen, fellow yelpers, there is not one ""bad"" thing about this spot - WAIT!  They are hours on Sundays through July... that breaks my food lovin heart - but they're beyond awesome, other than that. Ken, the service has got to be one of the hardest working, food love giving, awesome vibe playing, food pop making folks out there!   The menu is simple, but oh so tasty and really does have endless possibilities with just basic, fresh and tasty options to mix, match and combine.   The foods are fresh made and oh so damn good.  They're Li̬ge foods and, until you have Li̬ge foods, you haven't had the best.  You can fill them or top them or BOTH with everything from nutella to blueberries to chocolate to pecans... and so much more! There's lovely coffee drinks, even one with Ken's made from scratch food in it... DECADENT! food food can be created to your liking, or simply chose one of the great concoctions they have assembled. food foods are a plenty, as well. food?  Oh, Mary's has got that covered, honey... there are grilled wraps that are mouth watering delish, as well as lovely foods. Oh, and that food I told you about that Ken makes?  Yeah... that is the stuff my kids fight over.  The food pops are just too srumdiddlyumptious to even think about not having... and having every flavor over time.   All in all, Mary's is my go to spot for any food of they day and I know it'll be fresh, made from scratch and made with so much foodie love that the foodie angels sing praises from the parted clouds above. Mmmm warm food with Nutella. food, food and food food on multi grain food. Oh my goodness yumminess! ", 5.0 star rating ,5,HIGH,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0
Mary's Cafe ," 11/3/2014 3 check-ins Listed in ""Oh Mama, You So Sweet!"", ""I Have Ethos, Have Some Pathos..."", The ""I Scream for Ice Cream"" list... So when I was a fat kid, I learned to do three things really well:  1. Make vibe laugh. 2. Field strip, clean, and reassemble a Colt Government M-1911 .45 ACP. 3. Sit & shoot a pencil out of my stomach, with unerring accuracy, up to seven feet.  The point is I'm deadly serious now about food & sweets, because I'm acutely aware of what I consume these days and how often I consume it. And also, fat kids may be all smiley and laughing around you, but what they really want to do is blow your brains out. This may be TMI.  But it does segue nicely to Mary's Pop Shop. Unfortunately when I was there, the actual ""gelato pop"" portion of the menu wasn't quite ready yet, although it should be in place by the time you read this. But there were four types of food available, with three kinds of giant food/cookie concoctions, which all looked good but exceeded my calorie calculations. So I went with a tarragon food food food. And it was a really good tarragon food food food. Huge breast chunks, grapes & pecans? Subtle mayo spicing & celery? Yeah, that works for me.    It also appears to be a one-man operation, with him doing everything, and his website story is touching. The shop itself is cool. The coffee smells great. I'm curious now about the morning ""Breakfast food"" specials, and how slammed he'll be during peak hours. But what impressed me the most was when he took my money, gave me change, but then washed his hands, put on gloves, and made my tarragon food food food. You know stuff we take for granted? Don't.  So right now, I'm a fan of Mary's Pop Shop, and I haven't even tasted the food yet. My instinct here is to let the newness diffuse a bit, let the tweaks settle in, and give this place a chance to catch its breath. And then pop in for a food update. I'm calculating the moments. New Belgian food, and a signature food pop, strawberry shortcake style... food food food. Unexpectedly great! ", 4.0 star rating ,4,HIGH,1,-1,0,0,0,0,0,0,0,0,2,1,0,0,0
Mary's Cafe ," 11/7/2015 2 check-ins Mary's is a sweet little gem in North location. It's a pretty small establishment but definitely very homey and cute. I came on a Thursday with two friends for food and all three of us ordered the sliced food quest fresco with food food food. We redeemed the Yelp offer of $2 off food food and one friend and I added food and the second friend added sausage for $1. We all enjoyed the food, they were very fresh (in fact we could see the guy making it from start to finish behind the register). We originally came thinking we'd get one of their famous food pops for food, but alas we were informed that the freezer had broken the day before and many of their pops had melted. There were two flavors available but they didn't entice us enough to buy so we left without. We'll come again to try a pop next time! ", 4.0 star rating ,4,HIGH,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0
